quiet,active,jailed,,,,,,"{
	""initialCopDensity"":0.04,
	""initialAgentDensity"":0.95,
	""vision"":7,
	""govermentLegitimacy"":0.62,
	""maxJailTerm"":30,
	""movement"":false,
	""tickTime"":1000
}",,,
407,202,911,,,,,,,,,
407,199,914,,,,,,,,,
407,190,923,,,,,,,,,
407,187,926,,,,,,,,,
407,179,934,,,,,,,,,
407,179,934,,,,,,,,,
407,169,944,,,,,,,,,
407,182,931,,,,,,,,,
407,189,924,,,,,,,,,
407,174,939,,,,,,,,,
407,174,939,,,,,,,,,
407,170,943,,,,,,,,,
408,171,941,,,,,,,,,
408,169,943,,,,,,,,,
408,188,924,,,,,,,,,
407,193,920,,,,,,,,,
407,194,919,,,,,,,,,
407,202,911,,,,,,,,,
407,197,916,,,,,,,,,
407,205,908,,,,,,,,,
409,207,904,,,,,,,,,
407,205,908,,,,,,,,,
407,203,910,,,,,,,,,
407,209,904,,,,,,,,,
407,208,905,,,,,,,,,
407,211,902,,,,,,,,,
407,209,904,,,,,,,,,
407,215,898,,,,,,,,,
408,213,899,,,,,,,,,
407,207,906,,,,,,,,,
407,197,916,,,,,,,,,
407,190,923,,,,,,,,,
407,194,919,,,,,,,,,
408,197,915,,,,,,,,,
407,191,922,,,,,,,,,
407,186,927,,,,,,,,,
407,181,932,,,,,,,,,
407,185,928,,,,,,,,,
407,176,937,,,,,,,,,
407,170,943,,,,,,,,,
407,172,941,,,,,,,,,
407,168,945,,,,,,,,,
407,170,943,,,,,,,,,
407,172,941,,,,,,,,,
408,190,922,,,,,,,,,
407,195,918,,,,,,,,,
407,199,914,,,,,,,,,
407,204,909,,,,,,,,,
407,190,923,,,,,,,,,
407,187,926,,,,,,,,,
408,192,920,,,,,,,,,
408,192,920,,,,,,,,,
407,197,916,,,,,,,,,
407,201,912,,,,,,,,,
407,190,923,,,,,,,,,
407,204,909,,,,,,,,,
407,206,907,,,,,,,,,
407,207,906,,,,,,,,,
407,198,915,,,,,,,,,
407,201,912,,,,,,,,,
407,204,909,,,,,,,,,
407,224,889,,,,,,,,,
407,224,889,,,,,,,,,
407,219,894,,,,,,,,,
407,220,893,,,,,,,,,
407,224,889,,,,,,,,,
408,212,900,,,,,,,,,
408,215,897,,,,,,,,,
407,222,891,,,,,,,,,
407,215,898,,,,,,,,,
407,205,908,,,,,,,,,
407,213,900,,,,,,,,,
407,219,894,,,,,,,,,
407,215,898,,,,,,,,,
407,217,896,,,,,,,,,
407,215,898,,,,,,,,,
408,202,910,,,,,,,,,
407,192,921,,,,,,,,,
408,201,911,,,,,,,,,
407,200,913,,,,,,,,,
407,195,918,,,,,,,,,
407,200,913,,,,,,,,,
407,179,934,,,,,,,,,
407,185,928,,,,,,,,,
407,188,925,,,,,,,,,
408,182,930,,,,,,,,,
407,175,938,,,,,,,,,
407,176,937,,,,,,,,,
407,176,937,,,,,,,,,
407,170,943,,,,,,,,,
407,160,953,,,,,,,,,
407,177,936,,,,,,,,,
407,174,939,,,,,,,,,
407,173,940,,,,,,,,,
407,165,948,,,,,,,,,
407,164,949,,,,,,,,,
407,174,939,,,,,,,,,
407,180,933,,,,,,,,,
407,172,941,,,,,,,,,
407,169,944,,,,,,,,,
409,165,946,,,,,,,,,
407,159,954,,,,,,,,,
407,166,947,,,,,,,,,
413,147,960,,,,,,,,,
407,154,959,,,,,,,,,
407,153,960,,,,,,,,,
